id,full_lyrics,emotion,label
1012,segala cara dilakukan untuk jadi pusat perhatian. drama yang diciptakan setiap hari. tidak bisa hidup tanpa spotlight. hidup seperti reality show. mengekspos privasi untuk konten. tanpa memikirkan perasaan orang lain. frustrasi dengan narcissistic tendency. yang mengeksploitasi hubungan. . attention seeker membuatku marah. benci dengan performative behavior. jengkel dengan fake crisis yang diciptakan. muak dengan drama addiction. geram dengan exploitation of emotions. dongkol dengan desperate validation seeking. kehidupan pribadi jadi public show. demi likes dan followers. sebel dengan superficiality. yang mengabaikan authentic connection,marah,2
1013,selalu complaining tanpa solusi. menguras energi dengan negativity. tidak pernah ada kabar baik. hanya masalah dan keluhan. menyedot positivity dari sekitar. seperti black hole emosional. kesal dengan pesimisme kronis. yang menular ke orang lain. . energy vampire membuatku murka. benci dengan constant negativity. jengkel dengan victim mentality. muak dengan draining conversations. geram dengan emotional parasitism. dongkol dengan toxic pessimism. hidup sudah cukup challenging. tidak perlu ditambah dengan negativity. frustrasi dengan orang yang toxic. yang menguras mental energy,marah,2
1014,tidak pernah jelas mengungkapkan kemarahan. menyimpan dendam dalam silence. sarcasm dan sindir-sindiran halus. yang menyakitkan tapi sulit diproves. sabotase yang dilakukan diam-diam. cold treatment yang berkepanjangan. frustrasi dengan komunikasi tidak sehat. yang menghindari konfrontasi langsung. . passive aggressive membuatku marah. benci dengan indirect communication. jengkel dengan hidden anger. muak dengan emotional withdrawal. geram dengan silent treatment. dongkol dengan covert hostility. lebih baik marah terang-terangan. daripada toxic passive behavior. sebel dengan mind reading expectation. yang membuat hubungan rumit,marah,2
1015,kata-kata yang melukai setiap hari. menghancurkan self-esteem secara perlahan. verbal assault yang meninggalkan trauma. lebih sakit dari physical abuse. put-down dan insulting behavior. yang dibungkus sebagai joke. kesal dengan cruelty yang terselubung. yang merusak kesehatan mental. . emotional abuser membuatku murka. benci dengan verbal violence. jengkel dengan psychological torture. muak dengan systematic degradation. geram dengan emotional terrorism. dongkol dengan mental cruelty. words can kill slowly. meninggalkan luka yang tidak terlihat. frustrasi dengan normalization. of emotional abuse in relationships,marah,2
1016,micromanagement yang menyesakkan. tidak ada trust pada kemampuan. credit stealing untuk pencapaian. blame shifting untuk kegagalan. workplace bullying yang subtle. intimidasi melalui kekuasaan. frustrasi dengan abuse of power. yang menciptakan toxic culture. . toxic boss membuatku marah. benci dengan authoritarian leadership. jengkel dengan lack of respect. muak dengan exploitation of workers. geram dengan power tripping behavior. dongkol dengan workplace harassment. bekerja jadi seperti penyiksaan. under toxic management. sebel dengan degrading treatment. yang mengabaikan human dignity,marah,2
1017,lulus sma sudah setahun. masih bingung mau kemana. teman-teman mulai kuliah. aku waswas tertinggal jauh. orangtua tanya rencana apa. hati kosong tidak tahu jawab. cemas masa depan gelap. takut jadi beban keluarga. . jalur yang buntu membuatku khawatir. tidak tahu arah mana yang benar. ketidakpastian mencekam jiwa. bimbang antara mimpi dan kenyataan. gemetar memikirkan hari esok. terancam hidup tanpa tujuan. setiap malam gelisah melanda. memikirkan pilihan yang salah. resah dengan keputusan. yang akan mengubah segalanya,takut,3
1018,ada tawaran kerja baru. gaji lebih besar dari sekarang. tapi cemas ninggalin zona nyaman. waswas kalau tidak cocok. di tempat lama sudah betah. teman-teman juga supportive. gelisah kalau pindah nanti. takut menyesal keputusan. . pindah kerja atau tidak ya. khawatir pilihan yang salah. ketidakpastian karier mencekam. bimbang antara aman dan berani. gemetar menandatangani resign. terancam kehilangan stability. malam-malam mikirin terus. pro kontra berputar di kepala. resah harus ambil keputusan. sebelum kesempatan hilang,takut,3
1019,dia sudah ngajak serius. bicara soal menikah. cemas masih merasa muda. waswas belum siap mental. tapi takut dia pergi. kalau aku terus menunda. gelisah dengan keputusan. takut salah pilih timing. . nikah atau nunggu beberapa tahun. khawatir waktu yang tepat. ketidakpastian komitmen mencekam. bimbang antara cinta dan takut. gemetar memikirkan tanggung jawab. terancam kehilangan dia selamanya. usia semakin bertambah. tapi hati masih bingung. resah kalau terlambat. mengambil keputusan penting,takut,3
1020,habis lulus sma bingung. mau kuliah atau langsung kerja. cemas kalau salah pilih. waswas masa depan suram. kuliah mahal dan lama. kerja bisa cepat dapat duit. gelisah mana yang terbaik. takut nyesel di kemudian hari. . kuliah atau kerja dilema berat. khawatir keputusan yang fatal. ketidakpastian pendidikan mencekam. bimbang antara ilmu dan praktik. gemetar memikirkan konsekuensi. terancam ketinggalan dari teman. orangtua punya ekspektasi. tapi situasi ekonomi sulit. resah harus pilih satu. dari dua jalan yang berbeda,takut,3
1021,cicilan 15 tahun ke depan. angka yang bikin pusing kepala. cemas kalau kehilangan kerja. waswas tidak bisa bayar. rumah impian sudah di depan mata. tapi komitmen yang menakutkan. gelisah dengan tanggung jawab. takut terjerat utang selamanya. . kredit rumah pertama menakutkan. khawatir masa depan terikat. ketidakpastian finansial mencekam. bimbang antara mimpi dan beban. gemetar menandatangani kontrak. terancam stres bertahun-tahun. kalau ekonomi turun gimana. kalau sakit dan tidak bisa kerja. resah dengan berbagai kemungkinan. yang bisa mengancam keluarga,takut,3
1022,ipk bagus ijazah cumlaude. tapi sudah enam bulan nganggur. cemas kemampuan tidak cukup. waswas persaingan terlalu ketat. interview sana-sini. tapi selalu ditolak. gelisah dengan feedback. takut memang tidak qualified. . lulus belum dapat kerja frustasi. khawatir investasi pendidikan sia-sia. ketidakpastian karier mencekam. bimbang harus gimana lagi. gemetar melihat tabungan habis. terancam jadi beban orangtua. teman-teman sudah pada kerja. posting gaji dan achievement. resah dengan pencapaian. yang masih nol besar,takut,3
1023,semester empat baru sadar. jurusan ini bukan passion. cemas kalau ganti telat. waswas uang kuliah sia-sia. tapi kalau terus dipaksa. bisa-bisa depresi parah. gelisah dengan pilihan sulit. takut mengecewakan orangtua. . ganti jurusan tengah jalan berisiko. khawatir waktu terbuang percuma. ketidakpastian akademik mencekam. bimbang antara passion dan praktis. gemetar bilang ke orangtua. terancam mulai dari nol lagi. empat semester sudah dilewati. biaya kuliah sudah terlanjur. resah dengan keputusan. yang akan mengubah timeline,takut,3
1024,"modal ada, ide juga ada. tapi takut usaha bangkrut. cemas kalau gagal total. waswas uang habis semua. jadi karyawan lebih aman. gaji pasti tiap bulan. gelisah dengan pilihan. takut menyia-nyiakan kesempatan. . usaha sendiri atau karyawan. khawatir pilihan yang salah. ketidakpastian bisnis mencekam. bimbang antara aman dan berani. gemetar memikirkan resiko. terancam kehilangan modal. mimpi jadi boss sendiri. tapi realita tidak mudah. resah dengan tanggung jawab. yang akan ditanggung sendirian",takut,3
1025,dia dapat beasiswa luar negeri. dua tahun harus tinggal sana. cemas hubungan tidak kuat. waswas godaan di negeri orang. ldr itu berat katanya. banyak yang gagal di tengah jalan. gelisah dengan komitmen. takut salah satu mengkhianati. . ldr atau putus saja sekarang. khawatir hubungan tidak bertahan. ketidakpastian cinta mencekam. bimbang antara percaya dan realistis. gemetar memikirkan jarak jauh. terancam kehilangan dia selamanya. dua tahun waktu yang lama. banyak hal bisa berubah. resah dengan kemungkinan. yang tidak bisa dikontrol,takut,3
1026,tabungan lima juta di bank. inflasi bikin nilai turun. cemas kalau tidak diputar. waswas duit tidak berkembang. tapi investasi juga risky. bisa untung bisa rugi. gelisah dengan keputusan. takut uang malah hilang. . investasi pertama menakutkan. khawatir salah pilih instrumen. ketidakpastian pasar mencekam. bimbang antara main aman dan berani. gemetar melihat grafik naik turun. terancam kehilangan tabungan. baca-baca artikel investasi. makin bingung mana yang bener. resah dengan berbagai pilihan. yang semuanya ada resikonya,takut,3
1027,sudah tiga tahun di sini. kerja monoton dan boring. cemas kalau terus begini. waswas hidup tidak berkembang. tapi keluar itu scary. harus adaptasi lagi. gelisah dengan perubahan. takut tidak bisa handle. . keluar dari comfort zone menakutkan. khawatir tidak survive di luar. ketidakpastian adaptasi mencekam. bimbang antara aman dan berkembang. gemetar meninggalkan yang familiar. terancam gagal di tempat baru. teman-teman bilang ambil resiko. tapi hatiku masih ragu. resah dengan perubahan besar. yang akan mengubah segalanya,takut,3
1028,test pack positif umur 19. pacar juga masih kuliah. cemas masa depan gimana. waswas orangtua tahu. belum siap jadi ibu. masih pengen having fun. gelisah dengan tanggung jawab. takut tidak bisa jadi orangtua baik. . hamil di usia muda menakutkan. khawatir tidak bisa kasih yang terbaik. ketidakpastian hidup mencekam. bimbang antara siap dan terpaksa. gemetar memikirkan masa depan anak. terancam putus sekolah. rencana hidup berubah total. mimpi-mimpi harus ditunda. resah dengan beban baru. yang datang terlalu cepat,takut,3
1029,papa pensiun bulan depan. mama juga berhenti kerja. cemas kalau penghasilan kurang. waswas hidup jadi susah. aku masih fresh graduate. gaji masih kecil banget. gelisah harus nanggung keluarga. takut tidak mampu kasih yang layak. . orang tua pensiun beban bertambah. khawatir tidak bisa menghidupi. ketidakpastian finansial mencekam. bimbang antara karier dan keluarga. gemetar memikirkan tanggung jawab. terancam hidup pas-pasan. mereka sudah berkorban. selama puluhan tahun. resah kalau tidak bisa. membalas kebaikan mereka,takut,3
1030,"dapat visa kerja di australia. kesempatan yang langka banget. cemas ninggalin keluarga. waswas hidup sendirian. budaya beda, bahasa beda. teman-teman semua di sini. gelisah dengan adaptasi. takut homesick berkepanjangan. . pindah negara keputusan besar. khawatir tidak bisa beradaptasi. ketidakpastian hidup mencekam. bimbang antara kesempatan dan keluarga. gemetar meninggalkan tanah air. terancam kesepian di negeri orang. peluang karier memang bagus. tapi hati masih terikat. resah dengan keputusan. yang akan mengubah hidup total",takut,3
1031,umur 25 masih galau. tidak tahu mau jadi apa. cemas hidup tanpa arah. waswas menghabiskan waktu. teman-teman sudah punya plan. aku masih trial and error. gelisah dengan uncertainty. takut life goes nowhere. . masa depan yang kabur menyakitkan. khawatir hidup tanpa makna. ketidakpastian tujuan mencekam. bimbang antara sabar dan panik. gemetar memikirkan usia bertambah. terancam menjadi failure. setiap hari bangun bingung. mau ngapain dan untuk apa. resah dengan pencarian. yang tidak menemukan jawaban,takut,3
1032,pulang malem lewat gang sempit. lampu jalan banyak yang mati. cemas ada yang ngikutin. waswas dibegal motor. suara sepatu di belakang. makin lama makin deket. gelisah mempercepat langkah. takut ada niat jahat. . malam di gang sepi menakutkan. khawatir jadi korban kejahatan. bahaya mengintai dari bayangan. terancam keselamatan jiwa. gemetar mendengar langkah kaki. panik kalau diserang dari belakang. jantung berdebar tidak karuan. keringat dingin bercucuran. resah sampai pintu rumah. masih jauh untuk dilalui,takut,3
1033,dari toko sampai ke rumah. orang yang sama terus ngikut. cemas dia punya maksud jahat. waswas mau berbuat apa. coba belok ke jalan lain. dia ikut belok juga. gelisah dengan situasi. takut jadi target kejahatan. . orang asing mengikuti menakutkan. khawatir dia stalker berbahaya. bahaya mengancam dari belakang. terancam privasi dan keamanan. gemetar tidak berani pulang. panik harus lapor kemana. berhenti di warung dulu. dia berhenti juga di seberang. resah dengan tatapan. yang terasa mencurigakan,takut,3
1034,tidur nyenyak tiba-tiba goyang. kasur bergetar kencang banget. cemas ini gempa besar. waswas rumah roboh. lemari dan tv bergoyang. kaca jendela retak-retak. gelisah harus lari kemana. takut tertimpa puing. . gempa tengah malam mencekam. khawatir rumah tidak kuat. bahaya runtuhan mengancam. terancam tertimbun reruntuhan. gemetar bumi berguncang keras. panik mencari jalan keluar. keluarga berteriak ketakutan. berlarian keluar rumah. resah dengan suara gemuruh. yang memekakkan telinga,takut,3
1035,api menjilat rumah sebelah. asap hitam mengepul tinggi. cemas kalau merambat ke sini. waswas angin bawa percikan. suara ledakan gas elpiji. damkar belum datang juga. gelisah api makin besar. takut rumahku ikut terbakar. . kebakaran tetangga mengancam. khawatir api merambat kemari. bahaya kobaran mengintai. terancam kehilangan tempat tinggal. gemetar melihat nyala api. panik harus selamatkan barang. angin kencang bawa asap. percikan api beterbangan. resah dengan kepanikan. yang menyebar di seluruh kampung,takut,3
1036,naik lift ke lantai dua puluh. tiba-tiba kabel putus. cemas lift jatuh bebas. waswas tidak selamat. alarm berbunyi keras. lampu darurat berkedip. gelisah terjebak di dalam. takut mati mengenaskan. . lift jatuh bebas sangat menakutkan. khawatir tidak ada yang selamat. bahaya kematian di depan mata. terancam hancur berkeping-keping. gemetar menunggu benturan. panik dalam ruang sempit. berdoa dalam hati. memohon keajaiban terjadi. resah dengan detik-detik. menuju akhir hayat,takut,3
1037,makan di warung pinggir jalan. sejam kemudian perut mulas. cemas makanan tidak higienis. waswas keracunan parah. mual muntah tidak berhenti. badan lemas dan demam. gelisah harus ke rumah sakit. takut kondisi makin parah. . keracunan makanan berbahaya. khawatir organ dalam rusak. bahaya racun menyebar. terancam komplikasi fatal. gemetar badan menggigil. panik kalau tidak tertolong. racun mulai mengalir. ke seluruh pembuluh darah. resah dengan kondisi. yang terus memburuk,takut,3
1038,motor melaju di jalan basah. hujan deras menghalangi pandangan. cemas ban selip tiba-tiba. waswas jatuh di aspal. kendaraan lain ugal-ugalan. ngebut di tengah hujan. gelisah dengan keselamatan. takut kecelakaan fatal. . jalan licin hujan sangat berbahaya. khawatir kehilangan kendali. bahaya kecelakaan mengintai. terancam terluka parah. gemetar memegang kemudi. panik kalau motor slip. air menggenang di mana-mana. lubang jalan tidak terlihat. resah dengan perjalanan. yang penuh resiko,takut,3
